Total_Voters_N,Candidates_M,Winner_Votes_k,Vote_Share_q,Log10_Probability,Is_Physically_Impossible
100000,4,90577,0.9057788944723618,-42151.98212198299,True
100000,4,90954,0.9095477386934673,-42705.88976229188,True
100000,4,91331,0.9133165829145728,-43267.297557488426,True
100000,4,91708,0.9170854271356783,-43836.499497496465,True
100000,4,92085,0.9208542713567839,-44413.816602771,True
100000,4,92462,0.9246231155778895,-44999.60078770246,True
100000,4,92839,0.9283919597989949,-45594.2394982363,True
100000,4,93216,0.9321608040201005,-46198.16132795101,True
100000,4,93592,0.935929648241206,-46811.8428851311,True
100000,4,93969,0.9396984924623115,-47435.81727989634,True
100000,4,94346,0.9434673366834171,-48070.68473938563,True
100000,4,94723,0.9472361809045226,-48717.12606308656,True
100000,4,95100,0.9510050251256281,-49375.919937109946,True
100000,4,95477,0.9547738693467336,-50047.96559911926,True
100000,4,95854,0.9585427135678392,-50734.31309644078,True
100000,4,96231,0.9623115577889447,-51436.20461261911,True
100000,4,96608,0.9660804020100502,-52155.13244221553,True
100000,4,96984,0.9698492462311558,-52892.922955385475,True
100000,4,97361,0.9736180904522613,-53651.862997558215,True
100000,4,97738,0.9773869346733668,-54434.899515421734,True
100000,4,98115,0.9811557788944724,-55245.97471119162,True
100000,4,98492,0.9849246231155778,-56090.63620834279,True
100000,4,98869,0.9886934673366834,-56977.2810096651,True
100000,4,99246,0.992462311557789,-57920.16749639525,True
100000,4,99623,0.9962311557788944,-58949.320191046885,True
100000,4,100000,1.0,-60205.99913279465,True
